seed,run_id,mobility,status,rejection_reason,rejected_at_s,probe_captured,avg_neighbor_count,std_neighbor_count,min_neighbor_count,max_neighbor_count,avg_two_hop_count,std_two_hop_count,avg_routing_table_size,std_routing_table_size,fully_converged_nodes,node1_is_neighbor_of_node0,avg_min_euclidean_dist
100000001,100000001,0,rejected,too_close,60.000000,1,6.240000,2.445895,1.000000,10.000000,7.120000,3.712896,49.000000,0.000000,50,0,62.962567
100000002,100000002,0,rejected,assert_connectivity,60.000000,1,6.120000,2.861049,0.000000,13.000000,8.760000,4.602434,47.040000,6.720000,0,0,77.431024
100000003,100000003,0,rejected,too_close,60.000000,1,6.440000,2.706732,2.000000,12.000000,9.800000,4.054627,49.000000,0.000000,50,0,68.773153
100000004,100000004,0,accepted,none,0.000000,1,5.680000,1.964077,1.000000,10.000000,7.200000,3.560899,49.000000,0.000000,50,0,67.451161
100000005,100000005,0,rejected,assert_connectivity,60.000000,1,6.160000,2.444259,0.000000,11.000000,6.600000,3.098387,47.040000,6.720000,0,1,61.102356
100000006,100000006,0,rejected,assert_connectivity,60.000000,1,7.280000,3.212725,0.000000,12.000000,10.560000,4.099561,47.040000,6.720000,0,0,71.990641
100000007,100000007,0,rejected,assert_connectivity,60.000000,1,6.040000,2.432776,1.000000,11.000000,6.560000,3.868643,38.440000,12.348538,0,0,58.107165
100000008,100000008,0,rejected,assert_connectivity,60.000000,1,6.080000,2.365079,0.000000,11.000000,7.400000,3.984972,47.040000,6.720000,0,0,67.222653
100000009,100000009,0,rejected,assert_connectivity,60.000000,1,6.680000,2.831537,0.000000,12.000000,7.880000,3.907122,47.040000,6.720000,0,0,62.195938
100000010,100000010,0,accepted,none,0.000000,1,6.920000,3.129473,1.000000,13.000000,9.160000,3.941370,49.000000,0.000000,50,0,57.663550
100000011,100000011,0,rejected,assert_connectivity,60.000000,1,5.520000,2.128286,0.000000,9.000000,7.040000,3.136622,45.120000,9.210081,0,0,66.353361
100000012,100000012,0,rejected,assert_connectivity,60.000000,1,5.360000,1.894835,0.000000,9.000000,6.160000,2.955402,47.040000,6.720000,0,0,73.366847
100000013,100000013,0,rejected,assert_connectivity,60.000000,1,6.400000,3.039737,0.000000,12.000000,7.680000,4.159038,47.040000,6.720000,0,0,58.118797
100000014,100000014,0,rejected,assert_connectivity,60.000000,1,7.000000,3.187475,0.000000,13.000000,8.000000,4.582576,43.280000,10.766689,0,0,64.961316
100000015,100000015,0,rejected,assert_connectivity,60.000000,1,5.920000,2.536454,0.000000,12.000000,6.880000,2.804568,47.040000,6.720000,0,0,74.979427
100000016,100000016,0,rejected,assert_connectivity,60.000000,1,5.840000,2.427839,0.000000,10.000000,8.000000,3.736308,47.040000,6.720000,0,0,69.337067
100000017,100000017,0,rejected,assert_connectivity,60.000000,1,6.000000,2.366432,1.000000,11.000000,7.280000,4.040000,43.360000,10.449421,0,0,56.293697
100000018,100000018,0,accepted,none,0.000000,1,6.640000,2.910395,1.000000,15.000000,7.600000,3.638681,49.000000,0.000000,50,0,58.568758
100000019,100000019,0,accepted,none,0.000000,1,5.920000,2.841408,1.000000,12.000000,6.800000,3.566511,49.000000,0.000000,50,0,68.368674
100000020,100000020,0,accepted,none,0.000000,1,6.000000,2.039608,2.000000,13.000000,7.360000,3.303089,49.000000,0.000000,50,0,61.807866
100000021,100000021,0,accepted,none,0.000000,1,6.480000,2.491907,2.000000,11.000000,9.360000,3.278780,49.000000,0.000000,50,0,61.631938
100000022,100000022,0,rejected,too_close,60.000000,1,7.080000,3.038684,2.000000,14.000000,11.000000,4.093898,49.000000,0.000000,50,1,69.975590
100000023,100000023,0,accepted,none,0.000000,1,6.840000,2.003597,1.000000,11.000000,6.040000,3.065681,49.000000,0.000000,50,0,56.418532
100000024,100000024,0,rejected,assert_connectivity,60.000000,1,6.080000,2.726463,0.000000,11.000000,8.520000,4.016167,45.120000,9.210081,0,1,78.852231
100000025,100000025,0,rejected,too_close,60.000000,1,6.280000,2.107510,2.000000,11.000000,8.200000,3.255764,49.000000,0.000000,50,0,64.467758
100000026,100000026,0,accepted,none,0.000000,1,4.960000,2.097236,1.000000,10.000000,6.880000,3.553252,49.000000,0.000000,50,0,66.977272
100000027,100000027,0,rejected,too_close,60.000000,1,5.240000,2.159259,1.000000,11.000000,7.440000,3.742513,49.000000,0.000000,50,1,68.132821
100000028,100000028,0,rejected,assert_connectivity,60.000000,1,7.520000,3.047885,0.000000,13.000000,7.880000,4.909745,36.720000,13.102733,0,0,60.913689
100000029,100000029,0,rejected,assert_connectivity,60.000000,1,5.880000,2.534877,1.000000,11.000000,7.840000,4.455828,45.160000,9.014122,0,0,60.333266
100000030,100000030,0,rejected,assert_connectivity,60.000000,1,7.280000,3.072719,1.000000,14.000000,6.320000,4.100927,45.160000,9.014122,0,0,60.361508
100000031,100000031,0,rejected,assert_connectivity,60.000000,1,6.800000,3.187475,0.000000,13.000000,8.960000,4.599826,43.280000,10.766689,0,0,61.102009
100000032,100000032,0,rejected,assert_connectivity,60.000000,1,6.800000,3.660601,0.000000,13.000000,7.800000,3.498571,47.040000,6.720000,0,0,68.116692
100000033,100000033,0,rejected,too_close,60.000000,1,5.600000,2.009975,1.000000,10.000000,8.040000,3.577485,49.000000,0.000000,50,0,69.196424
100000034,100000034,0,rejected,assert_connectivity,60.000000,1,6.040000,2.314822,0.000000,11.000000,7.800000,3.622154,47.040000,6.720000,0,0,69.981147
100000035,100000035,0,rejected,assert_connectivity,60.000000,1,6.320000,2.989582,0.000000,13.000000,7.080000,3.399059,47.040000,6.720000,0,0,69.883262
100000036,100000036,0,accepted,none,0.000000,1,6.520000,2.872212,2.000000,13.000000,7.560000,3.207242,49.000000,0.000000,50,0,66.058186
100000037,100000037,0,accepted,none,0.000000,1,6.000000,2.271563,1.000000,10.000000,7.520000,3.905074,49.000000,0.000000,50,0,63.314391
100000038,100000038,0,rejected,assert_connectivity,60.000000,1,6.200000,2.323790,1.000000,11.000000,7.200000,4.132796,36.960000,12.491533,0,0,60.257191
100000039,100000039,0,rejected,assert_connectivity,60.000000,1,6.640000,2.567177,1.000000,11.000000,7.920000,4.538017,45.160000,9.014122,0,0,59.184988
100000040,100000040,0,rejected,assert_connectivity,60.000000,1,6.360000,3.116151,1.000000,13.000000,7.200000,4.600000,28.320000,13.009904,0,0,60.579795
100000041,100000041,0,rejected,assert_connectivity,60.000000,1,5.360000,1.967333,1.000000,9.000000,5.200000,2.645751,41.640000,11.394314,0,0,59.088189
100000042,100000042,0,rejected,assert_connectivity,60.000000,1,6.400000,2.849561,1.000000,12.000000,5.320000,3.512492,35.560000,12.464606,0,0,56.697520
100000043,100000043,0,rejected,assert_connectivity,60.000000,1,6.160000,2.283506,0.000000,11.000000,6.040000,3.136622,47.040000,6.720000,0,0,72.551962
100000044,100000044,0,accepted,none,0.000000,1,6.320000,1.848675,2.000000,11.000000,7.280000,3.292659,49.000000,0.000000,50,0,70.277800
100000045,100000045,0,rejected,assert_connectivity,60.000000,1,6.880000,3.134581,0.000000,12.000000,7.720000,5.351785,35.280000,13.130179,0,0,67.082787
100000046,100000046,0,rejected,too_close,60.000000,1,6.280000,2.623280,1.000000,12.000000,7.040000,3.867609,49.000000,0.000000,50,0,60.230884
100000047,100000047,0,rejected,assert_connectivity,60.000000,1,5.840000,2.138785,0.000000,9.000000,6.920000,3.375441,45.120000,9.210081,0,0,69.294232
100000048,100000048,0,accepted,none,0.000000,1,8.040000,3.261656,1.000000,16.000000,8.720000,4.630508,49.000000,0.000000,50,0,56.777927
100000049,100000049,0,rejected,too_close,60.000000,1,6.520000,2.308593,1.000000,12.000000,9.320000,3.916325,49.000000,0.000000,50,1,59.859962
100000050,100000050,0,rejected,assert_connectivity,60.000000,1,5.880000,2.511095,0.000000,10.000000,6.200000,3.908964,45.120000,9.210081,0,0,67.108394
100000051,100000051,0,rejected,assert_connectivity,60.000000,1,6.000000,2.271563,0.000000,11.000000,7.000000,3.268027,47.040000,6.720000,0,1,65.581582
100000052,100000052,0,rejected,assert_connectivity,60.000000,1,8.600000,3.919184,0.000000,17.000000,10.520000,5.717482,41.520000,11.803796,0,0,59.482802
100000053,100000053,0,accepted,none,0.000000,1,7.200000,3.065942,2.000000,12.000000,7.400000,3.914077,49.000000,0.000000,50,0,52.829240
100000054,100000054,0,rejected,assert_connectivity,60.000000,1,5.600000,2.383275,2.000000,13.000000,7.120000,4.370995,30.760000,11.104161,0,0,64.326992
100000055,100000055,0,rejected,assert_connectivity,60.000000,1,5.960000,2.349127,1.000000,10.000000,6.520000,2.934212,43.360000,10.449421,0,1,66.477888
100000056,100000056,0,rejected,assert_connectivity,60.000000,1,5.360000,2.233920,0.000000,10.000000,6.400000,3.104835,47.040000,6.720000,0,0,71.436754
100000057,100000057,0,rejected,assert_connectivity,60.000000,1,5.680000,2.461219,0.000000,11.000000,7.440000,3.753185,47.040000,6.720000,0,0,61.759747
100000058,100000058,0,rejected,too_close,60.000000,1,6.200000,2.561250,1.000000,11.000000,7.800000,3.364521,49.000000,0.000000,50,0,61.920943
100000059,100000059,0,rejected,too_close,60.000000,1,6.360000,2.574956,1.000000,10.000000,8.200000,3.682391,49.000000,0.000000,50,0,64.857542
100000060,100000060,0,accepted,none,0.000000,1,5.800000,2.537716,1.000000,11.000000,5.640000,3.363094,49.000000,0.000000,50,0,62.012861
100000061,100000061,0,rejected,assert_connectivity,60.000000,1,5.640000,2.347424,1.000000,10.000000,6.160000,3.139172,45.160000,9.014122,0,0,68.475622
100000062,100000062,0,rejected,assert_connectivity,60.000000,1,5.640000,2.868867,1.000000,11.000000,7.760000,3.972707,45.160000,9.014122,0,0,63.868215
100000063,100000063,0,accepted,none,0.000000,1,6.320000,2.649075,2.000000,12.000000,7.720000,3.826434,49.000000,0.000000,50,0,68.593251
100000064,100000064,0,accepted,none,0.000000,1,5.080000,1.820330,1.000000,9.000000,6.000000,2.505993,49.000000,0.000000,50,0,58.216755
100000065,100000065,0,accepted,none,0.000000,1,5.720000,2.298173,2.000000,11.000000,8.160000,4.309803,49.000000,0.000000,50,0,69.004654
100000066,100000066,0,accepted,none,0.000000,1,5.840000,2.571848,1.000000,11.000000,7.720000,3.919388,49.000000,0.000000,50,0,71.204963
100000067,100000067,0,accepted,none,0.000000,1,5.720000,2.154437,1.000000,10.000000,6.640000,3.198500,49.000000,0.000000,50,0,66.382989
100000068,100000068,0,rejected,assert_connectivity,60.000000,1,7.400000,3.577709,1.000000,14.000000,7.760000,3.190987,22.960000,8.044775,0,0,64.865061
100000069,100000069,0,accepted,none,0.000000,1,7.520000,2.780216,1.000000,13.000000,8.960000,3.789248,49.000000,0.000000,50,0,65.286363
100000070,100000070,0,rejected,assert_connectivity,60.000000,1,5.760000,2.293992,1.000000,10.000000,5.440000,3.578603,45.160000,9.014122,0,0,53.359015
100000071,100000071,0,accepted,none,0.000000,1,6.160000,2.838027,2.000000,12.000000,8.440000,3.889267,49.000000,0.000000,50,0,61.523860
100000072,100000072,0,rejected,assert_connectivity,60.000000,1,5.720000,2.049780,0.000000,9.000000,8.160000,3.306720,47.040000,6.720000,0,0,75.003506
100000073,100000073,0,rejected,assert_connectivity,60.000000,1,5.800000,2.742262,0.000000,14.000000,7.640000,4.255632,47.040000,6.720000,0,0,70.298184
100000074,100000074,0,rejected,assert_connectivity,60.000000,1,6.160000,2.203270,0.000000,10.000000,8.680000,3.568977,47.040000,6.720000,0,0,74.015210
100000075,100000075,0,rejected,assert_connectivity,60.000000,1,5.360000,2.085761,0.000000,10.000000,6.040000,2.756520,47.040000,6.720000,0,0,66.998729
100000076,100000076,0,accepted,none,0.000000,1,6.320000,3.133305,1.000000,11.000000,8.160000,4.406177,49.000000,0.000000,50,0,69.668357
100000077,100000077,0,rejected,assert_connectivity,60.000000,1,6.520000,3.188981,2.000000,13.000000,7.480000,4.327771,41.640000,11.394314,0,0,70.191722
100000078,100000078,0,accepted,none,0.000000,1,6.120000,2.094182,2.000000,10.000000,7.120000,2.739635,49.000000,0.000000,50,0,62.572061
100000079,100000079,0,accepted,none,0.000000,1,5.240000,1.913740,2.000000,9.000000,7.280000,3.487349,49.000000,0.000000,50,0,75.441995
100000080,100000080,0,rejected,assert_connectivity,60.000000,1,7.000000,3.687818,0.000000,13.000000,5.600000,3.773592,27.440000,10.176758,0,1,62.994537
100000081,100000081,0,rejected,assert_connectivity,60.000000,1,6.600000,2.660827,1.000000,11.000000,7.520000,3.853518,43.360000,10.449421,0,0,61.230943
100000082,100000082,0,rejected,assert_connectivity,60.000000,1,6.640000,3.581955,0.000000,14.000000,7.040000,3.949481,41.440000,12.073376,0,0,64.734310
100000083,100000083,0,rejected,too_close,60.000000,1,6.560000,2.750709,1.000000,12.000000,7.760000,3.283656,49.000000,0.000000,50,0,63.702318
100000084,100000084,0,accepted,none,0.000000,1,6.320000,2.730861,1.000000,11.000000,8.520000,4.879508,49.000000,0.000000,50,0,60.441744
100000085,100000085,0,accepted,none,0.000000,1,5.320000,1.605491,1.000000,8.000000,7.080000,2.472570,49.000000,0.000000,50,0,63.153447
100000086,100000086,0,rejected,assert_connectivity,60.000000,1,6.360000,2.776761,0.000000,12.000000,9.840000,4.691951,47.040000,6.720000,0,0,59.900876
100000087,100000087,0,rejected,assert_connectivity,60.000000,1,5.680000,2.111303,0.000000,11.000000,4.800000,3.687818,33.440000,14.028770,0,0,63.440706
100000088,100000088,0,rejected,assert_connectivity,60.000000,1,5.840000,2.700815,0.000000,10.000000,7.160000,4.433328,47.040000,6.720000,0,0,70.613727
100000089,100000089,0,accepted,none,0.000000,1,5.600000,2.209072,1.000000,10.000000,7.960000,3.560674,49.000000,0.000000,50,0,76.017859
100000090,100000090,0,rejected,too_close,60.000000,1,6.520000,2.815955,1.000000,13.000000,8.560000,4.060345,49.000000,0.000000,50,0,67.801974
100000091,100000091,0,rejected,assert_connectivity,60.000000,1,5.760000,2.311363,1.000000,10.000000,7.920000,4.344376,35.560000,12.464606,0,0,77.977766
100000092,100000092,0,rejected,too_close,60.000000,1,5.960000,1.999600,2.000000,10.000000,8.280000,3.092184,49.000000,0.000000,50,1,64.204141
100000093,100000093,0,rejected,too_close,60.000000,1,6.320000,2.859650,1.000000,12.000000,10.080000,4.241886,49.000000,0.000000,50,1,78.796075
100000094,100000094,0,accepted,none,0.000000,1,5.440000,1.971395,2.000000,10.000000,7.200000,3.364521,49.000000,0.000000,50,0,68.566945
100000095,100000095,0,rejected,assert_connectivity,60.000000,1,5.800000,2.497999,0.000000,11.000000,7.640000,4.430621,47.040000,6.720000,0,0,61.643266
100000096,100000096,0,rejected,assert_connectivity,60.000000,1,7.080000,2.606454,0.000000,12.000000,6.240000,2.796855,47.040000,6.720000,0,0,59.899427
100000097,100000097,0,rejected,assert_connectivity,60.000000,1,7.120000,2.695478,1.000000,11.000000,7.520000,3.318072,45.160000,9.014122,0,0,63.838262
100000098,100000098,0,rejected,assert_connectivity,60.000000,1,6.880000,3.669550,1.000000,15.000000,9.440000,4.609382,45.160000,9.014122,0,0,68.223776
100000099,100000099,0,accepted,none,0.000000,1,5.560000,1.971395,2.000000,10.000000,6.320000,3.022846,49.000000,0.000000,50,0,65.440151
100000100,100000100,0,accepted,none,0.000000,1,5.520000,2.273675,2.000000,11.000000,8.600000,4.079216,49.000000,0.000000,50,0,64.850675
100000101,100000101,0,rejected,assert_connectivity,60.000000,1,8.080000,2.834361,0.000000,13.000000,9.160000,5.338015,43.280000,10.766689,0,0,56.683097
100000102,100000102,0,rejected,assert_connectivity,60.000000,1,6.160000,2.995730,0.000000,13.000000,7.720000,4.204949,43.240000,10.924395,0,0,74.758520
100000103,100000103,0,accepted,none,0.000000,1,6.040000,1.938659,1.000000,10.000000,6.120000,2.874996,49.000000,0.000000,50,0,64.707037
100000104,100000104,0,rejected,assert_connectivity,60.000000,1,6.800000,2.489980,0.000000,11.000000,6.760000,4.496932,32.640000,12.765203,0,0,63.638508
100000105,100000105,0,rejected,too_close,60.000000,1,6.080000,2.348106,2.000000,10.000000,9.360000,4.179761,49.000000,0.000000,50,1,68.477759
100000106,100000106,0,accepted,none,0.000000,1,5.520000,2.467711,1.000000,11.000000,7.320000,3.663004,49.000000,0.000000,50,0,65.401766
100000107,100000107,0,rejected,too_close,60.000000,1,5.560000,2.228542,1.000000,12.000000,7.160000,3.300667,49.000000,0.000000,50,1,66.848985
100000108,100000108,0,rejected,assert_connectivity,60.000000,1,6.360000,3.005062,1.000000,13.000000,7.080000,3.918367,45.160000,9.014122,0,1,62.439658
100000109,100000109,0,accepted,none,0.000000,1,5.880000,2.141401,1.000000,12.000000,7.760000,2.895237,49.000000,0.000000,50,0,60.798744
100000110,100000110,0,rejected,assert_connectivity,60.000000,1,5.880000,2.380252,1.000000,12.000000,5.320000,2.831537,18.240000,6.230762,0,0,64.850395
100000111,100000111,0,rejected,assert_connectivity,60.000000,1,5.760000,3.197249,0.000000,13.000000,6.200000,3.768289,33.640000,13.615814,0,0,66.721985
100000112,100000112,0,rejected,assert_connectivity,60.000000,1,6.040000,2.697851,0.000000,11.000000,8.000000,4.233202,41.520000,11.803796,0,0,66.275149
100000113,100000113,0,accepted,none,0.000000,1,6.720000,3.666279,2.000000,15.000000,7.520000,4.508836,49.000000,0.000000,50,0,62.723872
100000114,100000114,0,rejected,assert_connectivity,60.000000,1,5.360000,1.752256,0.000000,9.000000,5.440000,2.699333,47.040000,6.720000,0,0,67.182106
100000115,100000115,0,rejected,assert_connectivity,60.000000,1,6.120000,2.589517,0.000000,13.000000,7.480000,3.899949,47.040000,6.720000,0,0,64.289140
100000116,100000116,0,rejected,assert_connectivity,60.000000,1,6.080000,2.207623,1.000000,11.000000,4.960000,3.908759,28.080000,13.363892,0,1,66.714797
100000117,100000117,0,accepted,none,0.000000,1,6.280000,2.474187,2.000000,14.000000,8.320000,4.456187,49.000000,0.000000,50,0,63.981689
100000118,100000118,0,rejected,assert_connectivity,60.000000,1,6.880000,3.614637,0.000000,15.000000,7.800000,4.927474,29.920000,12.705652,0,0,63.113826
100000119,100000119,0,rejected,assert_connectivity,60.000000,1,6.640000,3.824971,0.000000,16.000000,8.240000,5.018207,43.280000,10.766689,0,0,60.447225
100000120,100000120,0,rejected,too_close,60.000000,1,6.080000,2.719118,1.000000,12.000000,5.920000,3.071417,49.000000,0.000000,50,0,71.388063
100000121,100000121,0,rejected,assert_connectivity,60.000000,1,7.080000,3.387270,2.000000,15.000000,7.000000,3.655133,41.640000,11.394314,0,1,57.807125
100000122,100000122,0,rejected,too_close,60.000000,1,5.680000,2.301652,1.000000,11.000000,6.360000,3.254289,49.000000,0.000000,50,0,57.180848
100000123,100000123,0,rejected,assert_connectivity,60.000000,1,6.160000,2.452427,0.000000,11.000000,8.920000,3.861813,47.040000,6.720000,0,0,70.264582
100000124,100000124,0,accepted,none,0.000000,1,5.400000,2.107131,2.000000,9.000000,8.200000,3.026549,49.000000,0.000000,50,0,77.201219
100000125,100000125,0,rejected,too_close,60.000000,1,5.200000,1.743560,1.000000,9.000000,6.320000,2.774455,49.000000,0.000000,50,0,61.826701
100000126,100000126,0,rejected,assert_connectivity,60.000000,1,6.480000,2.893026,1.000000,11.000000,6.280000,2.884718,29.760000,10.527222,0,1,59.156240
100000127,100000127,0,rejected,too_close,60.000000,1,6.840000,3.158227,2.000000,13.000000,8.640000,4.488920,49.000000,0.000000,50,0,57.690689
100000128,100000128,0,rejected,assert_connectivity,60.000000,1,7.560000,3.589763,1.000000,15.000000,8.680000,5.132017,36.960000,12.491533,0,0,59.694762
100000129,100000129,0,rejected,assert_connectivity,60.000000,1,6.360000,2.389644,0.000000,12.000000,6.360000,4.023730,47.040000,6.720000,0,0,56.436959
100000130,100000130,0,accepted,none,0.000000,1,6.040000,2.374532,2.000000,11.000000,8.400000,3.622154,49.000000,0.000000,50,0,68.908482
100000131,100000131,0,rejected,assert_connectivity,60.000000,1,6.560000,3.371409,2.000000,14.000000,8.440000,4.459417,40.000000,12.000000,0,0,63.815238
100000132,100000132,0,accepted,none,0.000000,1,6.040000,2.465441,1.000000,12.000000,8.760000,4.452235,49.000000,0.000000,50,0,71.852505
100000133,100000133,0,rejected,assert_connectivity,60.000000,1,5.720000,2.010373,2.000000,10.000000,6.480000,3.672819,40.000000,12.000000,0,0,66.772214
100000134,100000134,0,accepted,none,0.000000,1,7.560000,3.499486,1.000000,16.000000,8.200000,4.349713,49.000000,0.000000,50,0,61.267239
100000135,100000135,0,accepted,none,0.000000,1,5.880000,2.495115,1.000000,11.000000,7.240000,4.154804,49.000000,0.000000,50,0,58.634729
100000136,100000136,0,rejected,assert_connectivity,60.000000,1,6.080000,2.855451,1.000000,11.000000,6.920000,3.167586,45.160000,9.014122,0,0,62.794685
100000137,100000137,0,rejected,assert_connectivity,60.000000,1,7.200000,2.668333,0.000000,12.000000,8.480000,4.318518,47.040000,6.720000,0,1,60.924968
100000138,100000138,0,rejected,assert_connectivity,60.000000,1,6.160000,3.264108,0.000000,14.000000,8.080000,4.156152,47.040000,6.720000,0,0,64.123312
100000139,100000139,0,rejected,assert_connectivity,60.000000,1,5.480000,2.256014,0.000000,10.000000,5.720000,3.085709,47.040000,6.720000,0,0,71.423043
100000140,100000140,0,rejected,assert_connectivity,60.000000,1,6.080000,2.431789,2.000000,10.000000,8.360000,4.097609,43.360000,10.449421,0,1,65.553361
100000141,100000141,0,accepted,none,0.000000,1,5.960000,2.340598,2.000000,11.000000,8.360000,3.670204,49.000000,0.000000,50,0,70.544407
100000142,100000142,0,rejected,assert_connectivity,60.000000,1,6.160000,2.292248,2.000000,10.000000,7.320000,3.483906,43.360000,10.449421,0,1,56.907392
100000143,100000143,0,accepted,none,0.000000,1,6.000000,2.116601,1.000000,10.000000,6.800000,3.046309,49.000000,0.000000,50,0,63.958802
100000144,100000144,0,rejected,assert_connectivity,60.000000,1,7.040000,3.358333,0.000000,15.000000,8.240000,4.197904,47.040000,6.720000,0,1,70.498755
100000145,100000145,0,rejected,assert_connectivity,60.000000,1,6.320000,3.094770,0.000000,12.000000,7.920000,4.093116,47.040000,6.720000,0,1,71.709616
100000146,100000146,0,accepted,none,0.000000,1,6.480000,2.410311,2.000000,11.000000,9.280000,3.893790,49.000000,0.000000,50,0,63.214302
100000147,100000147,0,rejected,assert_connectivity,60.000000,1,5.520000,2.787400,0.000000,12.000000,7.760000,4.739451,47.040000,6.720000,0,0,65.569383
100000148,100000148,0,rejected,assert_connectivity,60.000000,1,6.680000,2.928754,0.000000,13.000000,7.840000,3.454620,47.040000,6.720000,0,0,71.783026
100000149,100000149,0,accepted,none,0.000000,1,5.960000,2.068429,1.000000,10.000000,8.280000,2.778777,49.000000,0.000000,50,0,54.326682
100000150,100000150,0,rejected,assert_connectivity,60.000000,1,5.720000,2.154437,0.000000,11.000000,6.240000,3.076101,47.040000,6.720000,0,0,67.598317
100000151,100000151,0,rejected,assert_connectivity,60.000000,1,5.440000,2.255305,1.000000,10.000000,6.160000,3.348791,45.160000,9.014122,0,0,68.702057
100000152,100000152,0,accepted,none,0.000000,1,6.320000,3.301151,1.000000,15.000000,8.440000,4.583274,49.000000,0.000000,50,0,67.357220
100000153,100000153,0,accepted,none,0.000000,1,6.120000,2.768682,2.000000,13.000000,7.600000,3.255764,49.000000,0.000000,50,0,58.170485
100000154,100000154,0,rejected,assert_connectivity,60.000000,1,5.880000,2.620229,1.000000,12.000000,6.800000,2.592296,27.240000,8.396571,0,1,62.302044
100000155,100000155,0,rejected,assert_connectivity,60.000000,1,6.240000,3.228374,0.000000,12.000000,7.440000,4.152879,47.040000,6.720000,0,0,55.263060
100000156,100000156,0,rejected,assert_connectivity,60.000000,1,6.040000,2.842253,0.000000,12.000000,6.240000,3.385617,32.640000,12.765203,0,0,66.625369
100000157,100000157,0,accepted,none,0.000000,1,5.720000,2.049780,1.000000,10.000000,7.200000,3.334666,49.000000,0.000000,50,0,71.442855
100000158,100000158,0,accepted,none,0.000000,1,5.480000,1.539351,3.000000,8.000000,6.600000,2.545584,49.000000,0.000000,50,0,62.128235
100000159,100000159,0,accepted,none,0.000000,1,5.560000,2.089593,2.000000,10.000000,5.560000,2.325167,49.000000,0.000000,50,0,63.859513
100000160,100000160,0,rejected,assert_connectivity,60.000000,1,5.520000,2.736713,1.000000,12.000000,6.680000,3.926525,33.520000,13.843757,0,0,60.744807
100000161,100000161,0,rejected,assert_connectivity,60.000000,1,5.720000,1.939484,0.000000,12.000000,6.640000,3.542654,47.040000,6.720000,0,1,77.444343
100000162,100000162,0,rejected,assert_connectivity,60.000000,1,6.520000,2.578682,1.000000,11.000000,8.480000,4.382876,43.360000,10.449421,0,0,67.797520
100000163,100000163,0,rejected,assert_connectivity,60.000000,1,6.840000,3.471945,1.000000,14.000000,7.320000,3.895844,45.160000,9.014122,0,0,63.297784
100000164,100000164,0,accepted,none,0.000000,1,6.400000,2.925748,1.000000,12.000000,9.240000,4.091748,49.000000,0.000000,50,0,66.262367
100000165,100000165,0,accepted,none,0.000000,1,6.200000,2.236068,1.000000,11.000000,7.280000,2.891643,49.000000,0.000000,50,0,58.646467
100000166,100000166,0,rejected,assert_connectivity,60.000000,1,6.120000,2.413628,2.000000,11.000000,6.360000,4.241509,28.080000,13.363892,0,0,64.456283
100000167,100000167,0,accepted,none,0.000000,1,6.840000,2.752163,1.000000,12.000000,9.160000,3.585303,49.000000,0.000000,50,0,62.661311
100000168,100000168,0,rejected,assert_connectivity,60.000000,1,5.880000,2.346402,1.000000,10.000000,7.600000,4.108528,45.160000,9.014122,0,1,71.119457
100000169,100000169,0,rejected,assert_connectivity,60.000000,1,6.760000,2.895237,0.000000,13.000000,8.920000,4.417420,47.040000,6.720000,0,0,68.375178
100000170,100000170,0,rejected,assert_connectivity,60.000000,1,5.880000,2.122640,1.000000,10.000000,6.080000,3.474709,34.240000,12.293999,0,0,63.357975
100000171,100000171,0,rejected,assert_connectivity,60.000000,1,6.280000,2.630893,0.000000,12.000000,9.320000,4.496399,43.240000,10.924395,0,0,70.959539
100000172,100000172,0,rejected,assert_connectivity,60.000000,1,5.000000,2.126029,1.000000,9.000000,6.600000,3.423449,45.160000,9.014122,0,0,66.613996
100000173,100000173,0,accepted,none,0.000000,1,6.440000,3.182200,1.000000,12.000000,8.880000,4.269145,49.000000,0.000000,50,0,69.987152
100000174,100000174,0,rejected,assert_connectivity,60.000000,1,5.760000,2.429486,0.000000,12.000000,6.960000,2.952694,43.280000,10.766689,0,0,72.049779
100000175,100000175,0,rejected,assert_connectivity,60.000000,1,6.760000,3.484595,0.000000,14.000000,10.360000,5.094154,41.440000,12.073376,0,1,74.565552
100000176,100000176,0,rejected,assert_connectivity,60.000000,1,5.680000,2.014349,0.000000,9.000000,7.440000,2.981007,47.040000,6.720000,0,0,69.655519
100000177,100000177,0,rejected,assert_connectivity,60.000000,1,5.880000,2.388640,1.000000,10.000000,6.760000,3.535873,34.240000,12.293999,0,0,64.984566
100000178,100000178,0,accepted,none,0.000000,1,5.680000,2.803141,1.000000,12.000000,5.400000,3.019934,49.000000,0.000000,50,0,63.314639
100000179,100000179,0,rejected,too_close,60.000000,1,6.480000,2.787400,1.000000,12.000000,8.440000,4.167301,49.000000,0.000000,50,1,56.613463
100000180,100000180,0,rejected,assert_connectivity,60.000000,1,6.640000,2.861887,1.000000,12.000000,7.760000,4.329249,38.440000,12.348538,0,0,67.475767
100000181,100000181,0,accepted,none,0.000000,1,6.840000,3.132794,1.000000,13.000000,9.480000,4.473209,49.000000,0.000000,50,0,82.030656
100000182,100000182,0,rejected,assert_connectivity,60.000000,1,5.480000,2.118868,0.000000,10.000000,6.160000,3.042105,47.040000,6.720000,0,0,68.103377
