run_id,scenario,window_start,window_end,window_duration_s,TcPacketRate,MidPacketRate,HnaPacketRate,TcBytesPerSecond,MidBytesPerSecond,HnaBytesPerSecond,DataPacketRate,DataBytesPerSecond,PerNodeTcRateStd,PerNodeTcBytesStd,PerNodeTcBytesGini,TcMessageSizeMean,TcMessageSizeStd,TcMessageSizeP95,TcMessageSizeMax,AdvertisedLinksPerTcMean,AdvertisedLinksPerTcStd,AdvertisedLinksPerTcP95,AdvertisedLinksPerTcMax,TcAnsnIncrementMean,TcAnsnSkipCount,NumDistinctTcSenderNodesPerWindow,TcMessageContentEntropy,TcVtimeMean,TcVtimeStd,NumDistinctAddressesInTcAdvertisements,NumDistinctTcSenderAddresses,NumPhantomAddresses,NumAsymmetricAdvertisements,NumEphemeralAddresses,MprSelectorCountPerTcMean,MprSelectorCountPerTcStd,NumberOfMprChurnEvents,NumDistinctMprSetsObserved,ObservedHopCountMean,ObservedHopCountStd,ObservedHopCountMax,NumPathChangesPerFlow,NumDistinctNextHopsPerSource,RtsRateLocal,CtsRateLocal,AckRateLocal,Layer2RetransmissionRate,ChannelBusyTimeFraction,AckDelayMean,AckDelayStd,InterFrameSpacingMean,PacketsDeliveredCount,PacketsSentCount,EndToEndLatencyMean,EndToEndLatencyStd,JitterMean,ThroughputBitsPerSecond,TcInterArrivalMean,TcInterArrivalStd,TcInterArrivalP95,TcBurstinessHurst,ControlMessageInterArrivalSkew,ControlMessageInterArrivalKurtosis,TcSenderAddressEntropy,TcAdvertisedAddressEntropy,PacketSizeDistributionSkew,PacketSizeDistributionKurtosis,TcPayloadByteDistributionEntropy,AdvertisedAverageDegree,AdvertisedDegreeStd,AdvertisedDegreeSkew,AdvertisedDegreeKurtosis,NumberOfDegreeOneNodes,AdvertisedClusteringCoefficient,NumberOfTrianglesInAdvertisedGraph,AdvertisedConnectivityComponents,AdvertisedDiameter,AdvertisedRadius,AdvertisedGraphDensity,BetweennessCentralityMean,BetweennessCentralityStd,BetweennessCentralityMax,ClosenessCentralityMean,ClosenessCentralityStd,EdgePersistenceMean,EdgeEmergenceWithinWindowRate,EdgeChurnWithinWindowRate,NumberOfHexagonalCycles,NumberOfShortCycles,AdvertisedSpectralRadius
100000004,baseline,120.000000,160.000000,40.000000,136.175000,0.000000,0.000000,4301.900000,0.000000,0.000000,0.450000,243.000000,0.265571,34.136384,0.146624,31.590968,7.737200,48.000000,52.000000,3.897742,1.934300,8.000000,9.000000,0.000000,0,33,5.041303,15.000000,0.000000,50,33,16,58,0,3.897742,1.934300,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,2.875000,2.850000,2.850000,0.000000,0.012214,0.000714,0.000000,0.032377,18,18,0.027919,0.012146,0.004463,1944.000000,0.219835,0.738640,0.365328,0.241727,27.744931,792.092867,5.041303,5.482243,15.658560,260.297291,5.482243,3.720000,2.010373,0.696223,0.535358,8,0.161810,24,1,10,6,0.075918,76.280000,72.239033,265.647603,0.254408,0.051265,36.153869,0.000000,0.000000,238,201,5.236569
100000004,defense_only,220.000000,260.000000,40.000000,460.475000,0.000000,0.000000,18575.700000,0.000000,0.000000,0.450000,243.000000,0.302939,87.516529,0.133132,40.340301,9.357058,52.000000,60.000000,6.085075,2.339265,9.000000,11.000000,0.000000,0,50,5.643054,15.000000,0.000000,92,50,42,62,0,6.085075,2.339265,0,50,6.000000,0.000000,6.000000,0.000000,1.000000,2.850000,2.700000,2.700000,0.000000,0.004611,0.000621,0.000000,0.021923,18,18,0.011519,0.003587,0.002199,1944.000000,0.098626,0.493678,0.125447,0.236489,50.942815,2665.544377,5.643054,6.102928,20.102344,550.512152,5.575833,3.978261,3.078602,0.366885,-1.378653,42,0.230172,141,1,12,7,0.043717,176.369565,231.351186,935.009982,0.213740,0.042473,36.307982,0.000000,0.000000,2426,1482,7.131259
100000004,defense_vs_attack,320.000000,360.000000,40.000000,456.500000,0.000000,0.000000,18381.600000,0.000000,0.000000,0.450000,243.000000,1.133865,90.640473,0.134313,40.266375,9.021188,52.000000,60.000000,6.066594,2.255297,9.000000,11.000000,0.051290,36,50,5.810121,15.000000,0.000000,92,50,42,62,2,6.066594,2.255297,32,66,6.000000,0.000000,6.000000,0.000000,1.000000,2.750000,2.750000,2.700000,0.000000,0.010977,0.000621,0.000000,0.022056,18,18,0.023471,0.009726,0.003819,1944.000000,0.099082,0.509572,0.127417,0.245222,50.116606,2554.463341,5.626518,6.091857,20.668284,569.290942,5.579383,4.130435,3.297619,0.521459,-0.972401,41,0.246604,162,1,11,6,0.045389,168.141304,233.639951,1100.043317,0.222591,0.046278,35.342305,0.050000,0.025000,4333,2070,7.832109
100000004,attack_only,420.000000,460.000000,40.000000,141.075000,0.000000,0.000000,4541.500000,0.000000,0.000000,0.450000,243.000000,0.308528,43.538974,0.172096,32.192096,9.265797,52.000000,60.000000,4.048024,2.316449,9.000000,11.000000,0.249554,7,33,5.040594,15.000000,0.000000,50,33,16,64,0,4.048024,2.316449,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,2.725000,2.700000,2.700000,0.000000,0.005632,0.000621,0.000000,0.032896,18,18,0.012939,0.003833,0.000667,1944.000000,0.214197,0.732149,0.377308,0.268301,27.604252,784.759853,5.040594,5.482608,15.217680,253.099978,5.482608,3.920000,2.373521,1.145168,1.491970,8,0.213929,37,1,10,5,0.080000,70.920000,83.220571,420.520195,0.270066,0.056951,36.433330,0.000000,0.000000,372,318,5.880904
100000010,attack_only,120.000000,160.000000,40.000000,62.675000,0.000000,0.000000,2316.100000,0.000000,0.000000,0.450000,243.000000,0.226744,31.334937,0.171480,36.954128,11.291505,56.000000,60.000000,5.238532,2.822876,10.000000,11.000000,0.563607,7,23,4.518467,15.000000,0.000000,50,23,26,79,0,5.238532,2.822876,0,23,7.000000,0.000000,7.000000,0.000000,1.000000,3.400000,3.375000,3.325000,0.001808,0.014593,0.000714,0.000000,0.039390,18,18,0.033222,0.013956,0.004785,1944.000000,0.335443,0.948482,3.509316,0.265456,18.557368,353.065288,4.518467,5.486722,10.569116,117.639377,5.486722,4.000000,2.828427,1.118996,0.488750,9,0.318457,43,1,9,5,0.081633,69.820000,99.956829,367.062185,0.271271,0.053493,36.216637,0.000000,0.000000,632,421,6.035461
100000010,baseline,220.000000,260.000000,40.000000,64.225000,0.000000,0.000000,2332.700000,0.000000,0.000000,0.450000,243.000000,0.260793,32.257361,0.176947,36.320747,11.229024,56.000000,60.000000,5.080187,2.807256,10.000000,11.000000,0.002357,2,23,4.540527,15.000000,0.000000,50,23,26,74,0,5.080187,2.807256,2,24,7.000000,0.000000,7.000000,0.000000,1.000000,3.250000,3.175000,3.150000,0.000000,0.005440,0.000621,0.000000,0.039996,18,18,0.013509,0.003133,0.001328,1944.000000,0.327473,0.908343,3.396425,0.224164,18.416598,354.568851,4.516829,5.508479,10.691080,120.469636,5.508479,3.840000,2.685964,1.235808,0.796859,9,0.306498,33,1,9,5,0.078367,70.460000,101.033807,366.802109,0.269390,0.052958,35.950982,0.025000,0.000000,357,270,5.502308
100000010,defense_only,320.000000,360.000000,40.000000,445.700000,0.000000,0.000000,18744.500000,0.000000,0.000000,0.450000,243.000000,0.386948,108.900886,0.164685,42.056316,11.607115,64.000000,72.000000,6.514079,2.901779,12.000000,14.000000,0.000169,1,50,5.642481,15.000000,0.000000,85,50,35,72,0,6.514079,2.901779,0,50,7.000000,0.000000,7.000000,0.000000,1.000000,3.400000,3.275000,3.250000,0.000000,0.013939,0.000645,0.000040,0.019346,18,18,0.030825,0.008754,0.005130,1944.000000,0.102377,0.496680,0.151334,0.269497,50.579599,2669.821815,5.642481,5.957331,16.527282,415.229012,5.547327,4.658824,3.689581,0.489246,-0.967191,35,0.274234,209,1,11,6,0.055462,157.188235,237.973096,1073.502337,0.220793,0.046730,36.515242,0.000000,0.000000,10699,3845,8.614126
100000010,defense_vs_attack,420.000000,460.000000,40.000000,429.050000,0.000000,0.000000,18269.400000,0.000000,0.000000,0.450000,243.000000,1.168135,113.359982,0.173366,42.581051,11.437068,64.000000,72.000000,6.645263,2.859267,12.000000,14.000000,0.083567,17,50,5.654159,15.000000,0.000000,86,50,36,78,0,6.645263,2.859267,11,52,7.000000,0.000000,7.000000,0.000000,1.000000,3.325000,3.225000,3.200000,0.000649,0.008824,0.000631,0.000028,0.019658,18,18,0.018566,0.007249,0.001980,1944.000000,0.106819,0.523967,0.149923,0.234224,49.184878,2539.066934,5.626217,5.954885,16.765420,418.039409,5.537546,4.744186,3.819126,0.552351,-0.742735,36,0.277668,225,1,11,6,0.055814,157.476744,238.749615,1091.998093,0.222602,0.047260,36.633407,0.000000,0.000000,13079,4410,8.911287
100000018,defense_vs_attack,120.000000,160.000000,40.000000,444.825000,0.000000,0.000000,19302.700000,0.000000,0.000000,0.450000,243.000000,0.395789,99.401442,0.140214,43.393919,10.986746,56.000000,80.000000,6.848480,2.746687,10.000000,16.000000,0.072870,21,49,5.868611,15.000000,0.000000,91,49,42,81,1,6.848480,2.746687,47,69,7.100000,0.300000,8.000000,0.000000,1.000000,4.875000,4.650000,4.625000,0.000625,0.019426,0.000717,0.000088,0.017521,10,18,0.050949,0.016937,0.016635,1080.000000,0.101553,0.463446,0.153693,0.283859,51.635699,2773.449882,5.613249,6.023543,17.413641,445.611873,5.545446,4.703297,3.982088,0.645271,-0.665164,39,0.287281,260,1,10,5,0.052259,147.505495,258.911167,1655.040137,0.242814,0.047745,35.370078,0.025000,0.175000,15073,5418,9.029219
100000018,attack_only,220.000000,260.000000,40.000000,88.800000,0.000000,0.000000,3211.700000,0.000000,0.000000,0.450000,243.000000,0.148429,36.390555,0.152260,36.167793,9.709462,52.000000,56.000000,5.041948,2.427365,9.000000,10.000000,0.396825,7,24,4.583800,15.000000,0.000000,50,24,26,67,0,5.041948,2.427365,0,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,0.950000,0.950000,0.000000,0.004063,0.000715,0.000000,0.056924,0,18,0.000000,0.000000,0.000000,0.000000,0.245557,0.804675,0.362983,0.228040,22.124364,498.303474,4.583800,5.554391,12.557478,167.332523,5.554391,3.760000,2.502479,1.176832,0.274480,5,0.417016,36,1,9,5,0.076735,69.400000,108.839999,539.895238,0.268924,0.047040,36.171141,0.000000,0.000000,138,198,5.179292
